country_code, organization_type, city_id, city_name, daily_orders, daily_gmv, orders_cdmx, orders_gdl, orders_mty, orders_bog, orders_med, fo_2024, new_rs_daily_orders, rburn_gmv, b2c_gmv,p2c_gmv,ted_gmv,rburn_per_order,b2c_per_order,p2c_per_order,ted_per_order,traffic,shop_enter_uv,click_pay_uv,b_p1,b_p2,b_p1p2,b_cancel_order_rate,b_bad_rating_order_rate,imperfect_order_rate,overdue_order_rate,rs_five_plus
MX,Normal,52040100,Campeche,35,457.8571428571428,102986.1028571428568,0.0,0.0,0.0,0.0,0.0,1,45.85714285714285,0.142514,0.042816,0.048976,0.234306,32.055691,9.630708,11.016162,52.702562,344256,22617,3360,0.06569820133853876,0.14856081708449395,0.009760178471834913,0.021534728541097968,0.01029641185647426,0.0109204368174727,0.12898188632104934,23
MX,CKA,52020300,Ensenada,36,644.0,183375.3257142857142,0.0,0.0,0.0,0.0,0.0,0,61.0,0.152971,0.023935,0.028215,0.205122,43.557686,6.815461,8.034117,58.407265,293461,19156,4651,0.06527613550011756,0.24279599081227815,0.015848783995147567,0.006110868616324749,0.01064773735581189,0.012200532386867791,0.11091393078970718,34
MX,CKA,52080400,Delicias,37,34.5,10294.3066666666668,0.0,0.0,0.0,0.0,0.0,null,null,0.1071,0.035754,0.031381,0.174235,31.957005,10.668599,9.36372,51.989324,20159,1026,211,0.05089538171536286,0.20565302144249512,0.010466789027233494,0.004761904761904762,0.014492753623188406,0.024154589371980676,0.1497584541062802,2
MX,CKA,52200100,Oaxaca,34,1000.0,306326.77,0.0,0.0,0.0,0.0,0.0,0,30.0,0.230302,0.0473,0.026192,0.303794,70.54761,14.48932,8.02318,93.06011,70334,4687,1012,0.06663917877555663,0.21591636441220396,0.014388489208633094,0.004945598417408506,0.011,0.01,0.13,4
MX,Normal,52280100,Nuevo Laredo,34,768.0,249683.71,0.0,0.0,0.0,0.0,0.0,0,96.0,0.117714,0.019316,0.036845,0.173875,38.269844,6.279909,11.978607,56.528359,82810,5750,826,0.06943605844704746,0.14365217391304347,0.009974640743871513,0.0038363171355498722,0.018229166666666668,0.013020833333333334,0.15755208333333334,4
PE,Normal,51411400,Trujillo,34,null,null,0.0,0.0,0.0,0.0,0.0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
MX,Normal,52120200,Acapulco,37,294.33333333333326,76795.2533333333334,0.0,0.0,0.0,0.0,0.0,1,80.0,0.12928,0.015195,0.042063,0.186538,33.73073,3.964643,10.97483,48.670204,216742,14091,1914,0.06501278017181718,0.1358313817330211,0.008830775761043083,0.016711590296495958,0.013590033975084938,0.01189127972819932,0.1245753114382786,17
CR,CKA,506070100,San Jose,36,1830.0,15987424.0000000000011,0.0,0.0,0.0,0.0,0.0,0,26.71428571428572,0.213569,0.022102,0.044372,0.280043,1865.804215,193.087354,387.650039,2446.541608,1317213,83286,13783,0.0632289538593986,0.1654899983190452,0.01046375946790686,0.014008133755083597,0.022404371584699455,0.02271662763466042,0.18946135831381733,87
MX,CKA,52280100,Nuevo Laredo,34,84.0,29683.23,0.0,0.0,0.0,0.0,0.0,0,2.0,0.155985,0.028887,0.032235,0.217107,55.120714,10.207857,11.390952,76.719524,10918,628,87,0.05751969225132808,0.13853503184713375,0.007968492397875069,0.0,0.0,0.0,0.2976190476190476,0
MX,Normal,52260300,Navojoa,35,269.42857142857144,62395.682857142857,0.0,0.0,0.0,0.0,0.0,0,66.14285714285714,0.133818,0.049438,0.037958,0.221214,30.990233,11.449152,8.790551,51.229936,210623,14300,2098,0.06789381976327372,0.1467132867132867,0.009960925444989388,0.013374485596707819,0.009544008483563097,0.008483563096500531,0.1474019088016967,15
MX,Normal,52260300,Navojoa,36,277.14285714285717,64428.2300000000001,0.0,0.0,0.0,0.0,0.0,0,64.14285714285714,0.126868,0.048623,0.03982,0.21531,29.493294,11.303464,9.256969,50.053727,200829,14362,2112,0.07151357622654099,0.14705472775379475,0.010516409482694233,0.017369727047146403,0.009278350515463918,0.007731958762886598,0.18453608247422681,19
MX,CKA,52030200,La Paz,37,110.83333333333334,34513.355,0.0,0.0,0.0,0.0,0.0,0,2.5,0.112457,0.026054,0.026342,0.164853,35.018992,8.113128,8.202932,51.335053,59480,3652,697,0.061398789509078684,0.19085432639649508,0.0117182246133154,0.004437869822485207,0.012030075187969926,0.015037593984962405,0.08270676691729323,7
CO,Normal,57260100,Santa marta,36,0.0,null,0.0,0.0,0.0,0.0,0.0,null,null,null,null,null,null,null,null,null,null,0,0,0,null,null,null,null,null,null,null,0
MX,CKA,52160400,Morelia,34,1279.0,314390.44,0.0,0.0,0.0,0.0,0.0,0,31.0,0.188852,0.018543,0.043948,0.251343,46.421618,4.557952,10.802854,61.782424,90404,6198,1323,0.06855891332241937,0.21345595353339786,0.0146343082164506,0.006172839506172839,0.022673964034401875,0.023455824863174355,0.24159499609069585,7
MX,Normal,52050200,Monclova,34,0.0,null,0.0,0.0,0.0,0.0,0.0,null,null,null,null,null,null,null,null,null,null,3,0,0,0.0,null,0.0,null,null,null,null,0
MX,Normal,52090100,Mexico City,37,19096.33333333333,4671468.4906666666699,19096.33333333333,0.0,0.0,0.0,0.0,112,3266.333333333334,0.15542,0.032193,0.057672,0.245285,38.020888,7.875473,14.108478,60.004839,13451222,795595,123487,0.05914667083778708,0.15521339374933227,0.009180355509707593,0.019363053111978307,0.021595293378258062,0.022555472146086834,0.1239629726661427,890
CO,CKA,57220100,Ibagu¨¦,35,0.0,null,0.0,0.0,0.0,0.0,0.0,null,null,null,null,null,null,null,null,null,null,0,0,0,null,null,null,null,null,null,null,0
MX,Normal,52110300,Guanajuato,37,null,null,0.0,0.0,0.0,0.0,0.0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
MX,Normal,52110800,San Miguel de Allende,37,0.0,null,0.0,0.0,0.0,0.0,0.0,null,null,null,null,null,null,null,null,null,null,8,1,0,0.125,0.0,0.0,null,null,null,null,0
MX,Normal,52230100,Cancun,37,1854.6833333333334,503070.5438333333332,0.0,0.0,0.0,0.0,0.0,16,477.01666666666665,0.130454,0.03682,0.053443,0.220717,35.397712,9.990868,14.501246,59.889826,1244510,69816,11687,0.0560991876320801,0.16739715824452847,0.009390844589436807,0.015377894276976846,0.01619724646810042,0.01673715468370377,0.08522318214542837,101
MX,Normal,52160900,Zamora,37,null,null,0.0,0.0,0.0,0.0,0.0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
MX,Normal,52210400,Puebla,36,3308.7619047619046,779660.1209523809537,0.0,0.0,0.0,0.0,0.0,9,500.7619047619048,0.228983,0.05332,0.024592,0.306895,53.956309,12.564096,5.794692,72.315098,2439972,154825,24614,0.06345359700849026,0.15897949297594058,0.010087820679909442,0.015934593083886037,0.01848013816925734,0.018998272884283247,0.13623601572286295,176
MX,Normal,52110800,San Miguel de Allende,35,0.0,null,0.0,0.0,0.0,0.0,0.0,null,null,null,null,null,null,null,null,null,null,12,1,0,0.08333333333333333,0.0,0.0,null,null,null,null,0
CO,CKA,57370100,Valledupar,34,0.0,null,0.0,0.0,0.0,0.0,0.0,null,null,null,null,null,null,null,null,null,null,0,0,0,null,null,null,null,null,null,null,0
MX,Normal,52280200,Reynosa,36,0.0,null,0.0,0.0,0.0,0.0,0.0,null,null,null,null,null,null,null,null,null,null,0,0,0,null,null,null,null,null,null,null,0
MX,Normal,52250300,Mazatlan,35,945.0,244985.6000000000007,0.0,0.0,0.0,0.0,0.0,4,127.57142857142856,0.113455,0.022982,0.031318,0.167755,29.41252,5.957946,8.119025,43.489491,878978,50133,7100,0.05703555720393457,0.1416232820696946,0.008077562805895028,0.020137166204581936,0.010128495842781558,0.01164021164021164,0.15063520871143377,61
PE,Normal,51541300,Lima,35,2516.142857142857,104691.3614285714258,0.0,0.0,0.0,0.0,0.0,3,531.1428571428571,0.264231,0.059552,0.072285,0.396068,10.994103,2.477816,3.007636,16.479554,2386092,143223,19377,0.060024089599227524,0.13529251586686497,0.008120810094497614,0.017515230635335072,0.02401635155850792,0.021858854255379548,0.1484090909090909,122
MX,Normal,52050400,Torreon,37,1671.0,377439.1183333333343,0.0,0.0,0.0,0.0,0.0,4,137.66666666666663,0.12468,0.019747,0.059653,0.204079,28.162179,4.460329,13.474171,46.09668,1013632,62512,10783,0.06167129688091931,0.1724948809828513,0.010637983015532265,0.01758053786942887,0.012168362258128866,0.012966287652104528,0.1248753241571913,82
MX,Normal,52180200,Tepic,37,1552.5,362889.491666666666,0.0,0.0,0.0,0.0,0.0,7,244.66666666666663,0.179328,0.028582,0.032646,0.240555,41.917041,6.680809,7.630749,56.2286,858710,54572,9708,0.0635511406644851,0.17789342519973614,0.011305330088155489,0.016829420319966756,0.012667740203972088,0.012453032742887815,0.09452201933404941,80
MX,Normal,52230100,Cancun,35,1886.6476190476194,523308.9257142857155,0.0,0.0,0.0,0.0,0.0,9,389.64761904761906,0.129531,0.034378,0.050701,0.21461,35.928256,9.535388,14.063014,59.526659,1673373,90552,13993,0.054113458266626745,0.1545299938157081,0.00836215237128841,0.017458920187793426,0.01651139892448686,0.017647504355070818,0.10413824465666212,120
MX,CKA,52010100,Aguascalientes,35,516.2857142857143,148286.8000000000005,0.0,0.0,0.0,0.0,0.0,0,11.142857142857142,0.257376,0.019498,0.025,0.301875,73.923235,5.600208,7.180523,86.703965,353983,23432,4008,0.0661952692643432,0.1710481392966883,0.011322577637909165,0.014015053205294576,0.01079136690647482,0.013004980630879912,0.11483121195351412,29
MX,Normal,52040200,Carmen,37,228.0,53797.5583333333335,0.0,0.0,0.0,0.0,0.0,0,25.333333333333332,0.151062,0.046538,0.041776,0.239375,35.643626,10.980826,9.857156,56.481608,135905,8457,1471,0.062227291122475256,0.17393874896535413,0.010823737169346235,0.0375,0.011695906432748537,0.009502923976608187,0.13084795321637427,13
MX,Normal,52310300,Merida,34,1720.0,433472.84,0.0,0.0,0.0,0.0,0.0,0,208.0,0.166136,0.039693,0.029031,0.23486,41.869535,10.003343,7.316372,59.18925,232122,13668,1881,0.05888282885723887,0.13762071992976296,0.008103497298834235,0.020396912899669238,0.013953488372093023,0.013953488372093023,0.1866279069767442,2
CO,CKA,57190100,Pereira,34,0.0,null,0.0,0.0,0.0,0.0,0.0,null,null,null,null,null,null,null,null,null,null,0,0,0,null,null,null,null,null,null,null,0
MX,Normal,52010100,Aguascalientes,34,1929.0,486808.76,0.0,0.0,0.0,0.0,0.0,0,250.0,0.141892,0.023737,0.027456,0.193084,35.808258,5.99028,6.928828,48.727367,204423,12675,2044,0.06200378626671167,0.16126232741617358,0.009998874881984903,0.021148036253776436,0.007257646448937273,0.014515292897874546,0.1487817522032141,4
MX,Normal,52020100,Mexicali,35,4523.72380952381,1255811.7192857142865,0.0,0.0,0.0,0.0,0.0,11,718.2952380952381,0.143598,0.034629,0.040081,0.218308,39.859964,9.612341,11.125621,60.597926,2514547,181596,32837,0.07221817687241479,0.18082446749928413,0.013058813376723521,0.011963275526291384,0.012226329257890247,0.014121884181594161,0.07820152295491169,224
CR,CKA,506050100,Limon,36,null,null,0.0,0.0,0.0,0.0,0.0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
MX,CKA,52070800,San Cristobal de las Casas,36,22.285714285714285,6047.2385714285713,0.0,0.0,0.0,0.0,0.0,0,4.857142857142857,0.008138,0.029141,0.04586,0.083139,2.208269,7.907436,12.444038,22.559744,23960,1103,161,0.04603505843071786,0.14596554850407978,0.006719532554257095,0.0,0.01282051282051282,0.00641025641025641,0.1987179487179487,0
MX,CKA,52300600,Poza Rica de Hidalgo,36,11.142857142857142,3175.9257142857143,0.0,0.0,0.0,0.0,0.0,0,5.0,0.161273,0.04,0.035336,0.236609,45.965897,11.400769,10.07141,67.438077,12967,750,92,0.057839130099483306,0.12266666666666666,0.007094933292203285,0.05813953488372093,0.02564102564102564,0.05128205128205128,0.08974358974358974,0
MX,CKA,52071100,Tuxtla Gutierrez,37,228.16666666666669,61128.0016666666669,0.0,0.0,0.0,0.0,0.0,0,44.50000000000001,0.079737,0.062242,0.049641,0.19162,21.362301,16.675172,13.299204,51.336676,166885,9188,1448,0.05505587680139018,0.15759686547670876,0.008676633609970938,0.007801418439716312,0.010226442658875092,0.014609203798392988,0.13148283418553688,10
MX,CKA,52160400,Morelia,35,906.5714285714287,205138.094285714286,0.0,0.0,0.0,0.0,0.0,0,23.14285714285714,0.192514,0.018778,0.044787,0.25608,43.561913,4.249107,10.134461,57.945481,437613,29882,6558,0.06828407748398699,0.21946322200655913,0.014985843656381323,0.007428040854224698,0.018594390167034354,0.020642924676961865,0.1892530728017649,44
MX,Normal,52020300,Ensenada,35,2371.2500000000005,621986.574642857144,0.0,0.0,0.0,0.0,0.0,6,227.10714285714283,0.130814,0.025043,0.033777,0.189634,34.311836,6.568638,8.859597,49.740072,1309351,88806,17260,0.0678244412689951,0.19435623719118078,0.013182103194636122,0.012026174615339268,0.011208195239529978,0.012353118409159385,0.09070636451301832,132
MX,Normal,52260900,Guaymas,36,0.0,null,0.0,0.0,0.0,0.0,0.0,null,null,null,null,null,null,null,null,null,null,0,0,0,null,null,null,null,null,null,null,0
MX,Normal,52140500,Guadalajara,35,12638.880952380954,2972134.8419047619067,0.0,12638.880952380954,0.0,0.0,0.0,38,1709.1666666666667,0.189285,0.040116,0.038883,0.268283,44.511675,9.433621,9.143538,63.088834,8117810,521991,92665,0.06430194843190466,0.177522217816016,0.011415024495522808,0.015388327684731225,0.014898210632213141,0.017475442820486735,0.09630257801899593,711
MX,Normal,52160400,Morelia,34,2623.0,663845.25,0.0,0.0,0.0,0.0,0.0,1,266.0,0.162617,0.040124,0.047781,0.250522,41.156203,10.154769,12.092688,63.40366,249983,17042,2773,0.06817263573923027,0.16271564370379063,0.011092754307292896,0.01563663440059568,0.011437285550895921,0.014487228364468167,0.15998472699503627,12
MX,Normal,52280100,Nuevo Laredo,35,612.4285714285713,178727.1157142857141,0.0,0.0,0.0,0.0,0.0,0,83.14285714285712,0.091324,0.014587,0.041912,0.147823,26.651474,4.256989,12.231313,43.139776,508802,32992,4596,0.06484251241150782,0.13930649854510185,0.009032983360914461,0.01221443112418005,0.013762537905295079,0.012829484487986938,0.1052263182454503,38
MX,Normal,52110600,Salamanca,37,143.66666666666663,32057.9616666666664,0.0,0.0,0.0,0.0,0.0,0,16.833333333333336,0.154698,0.02813,0.02283,0.205658,34.519443,6.277007,5.094234,45.890684,92865,5415,940,0.058310450654175415,0.17359187442289936,0.010122220427502288,0.02188183807439825,0.016241299303944315,0.015081206496519721,0.11948955916473318,5
CO,CKA,57390100,C¨²cuta,34,3.0,76300,0.0,0.0,0.0,0.0,0.0,null,null,0,0,0.441678,0.441678,0,0,11233.333333,11233.333333,2678,83,3,0.0309932785660941,0.03614457831325301,0.0011202389843166542,0.0,0.0,0.0,0.3333333333333333,0
MX,Normal,52210400,Puebla,35,3333.166666666667,799964.473333333332,0.0,0.0,0.0,0.0,0.0,11,486.16666666666663,0.230476,0.056552,0.026707,0.313735,55.313814,13.572452,6.409638,75.295903,2657991,162211,25033,0.061027670898810414,0.15432368951550757,0.009418015335642595,0.01850108468748721,0.01740099434253386,0.01877250128578776,0.13973331046606355,183
MX,Normal,52260100,Ciudad Obregon,37,1002.0833333333333,241785.758333333333,0.0,0.0,0.0,0.0,0.0,1,148.41666666666666,0.18875,0.02677,0.045543,0.261063,45.542575,6.45918,10.988909,62.990664,625089,41590,6525,0.06653452548357114,0.15688867516229862,0.010438513555669673,0.022148916116870875,0.016968890367659292,0.014307103643320579,0.09169578964886005,56
CO,Normal,57380100,Bogot¨¢_ D.C.,34,9183.0,477950511,0.0,0.0,0.0,9183.0,0.0,0,1824.0,0.268144,0.04999,0.104187,0.422321,13956.150278,2601.859196,5422.662964,21980.672438,1310171,85678,10261,0.0653945172042428,0.11976236606830225,0.007831802108274416,0.01642431216654462,0.03495589676576282,0.03517369051508222,0.18414461504954807,39
MX,CKA,52180200,Tepic,35,568.0,157859.7971428571433,0.0,0.0,0.0,0.0,0.0,0,44.0,0.177617,0.023691,0.029652,0.23096,49.36372,6.58416,8.241031,64.188911,268044,18677,4106,0.06967885869484114,0.2198425871392622,0.015318380564384951,0.00716580182851495,0.010814889336016096,0.012826961770623743,0.1737927565392354,32
MX,Normal,52250100,Culiacan,37,1022.0,292592.0616666666668,0.0,0.0,0.0,0.0,0.0,4,166.3333333333333,0.169677,0.034607,0.056339,0.260623,48.577306,9.907869,16.12938,74.614555,2564318,98412,9873,0.03837745552618669,0.10032313132544812,0.0038501465106901716,0.05430435697747842,0.017938682322243965,0.017775603392041747,0.1916109025624286,39
CO,Normal,57010100,Medell¨ªn,34,8921.0,425599305,0.0,0.0,0.0,0.0,8921.0,0,2005.0,0.244985,0.061035,0.095856,0.401876,11687.64152,2911.823338,4573.046295,19172.511153,943911,69694,9666,0.07383535100237204,0.1386919964415875,0.010240372238484348,0.011735029611756964,0.023539961887680753,0.02062549041587266,0.124985988117924,49
CO,Normal,57240100,Bucaramanga,36,649.4761904761906,24851620.7619047619043,0.0,0.0,0.0,0.0,0.0,2,52.904761904761905,0.26172,0.040165,0.128919,0.430803,10014.521557,1536.870216,4932.992961,16484.384734,535605,42577,4841,0.07949328329645915,0.1136998849143904,0.009038377162274437,0.015886464732048296,0.025956885173779146,0.020237571491421028,0.14578286720986566,29
MX,CKA,52210400,Puebla,35,2016.8571428571431,525690.0785714285714,0.0,0.0,0.0,0.0,0.0,3,194.99999999999994,0.216673,0.056024,0.024965,0.297661,56.475433,14.602435,6.507006,77.584874,1292237,84404,15100,0.06531619199883612,0.17890147386379793,0.01168516301576259,0.014132354939529827,0.01806204844878878,0.019337016574585635,0.15670161518843864,108
CR,Normal,506030100,Liberia,34,null,null,0.0,0.0,0.0,0.0,0.0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
MX,CKA,52280200,Reynosa,36,0.0,null,0.0,0.0,0.0,0.0,0.0,null,null,null,null,null,null,null,null,null,null,0,0,0,null,null,null,null,null,null,null,0
MX,CKA,52151600,Toluca,34,1104.0,323341.68,0.0,0.0,0.0,0.0,0.0,0,58.0,0.213543,0.044269,0.030978,0.28879,62.542944,12.965661,9.072772,84.581377,110256,7068,1174,0.06410535481062254,0.16610073571024336,0.010647946597010594,0.018485915492957746,0.019927536231884056,0.017210144927536232,0.1586582048957389,4
CO,CKA,57260100,Santa marta,35,null,null,0.0,0.0,0.0,0.0,0.0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
MX,CKA,52050500,Saltillo,35,672.7142857142857,203663.7000000000005,0.0,0.0,0.0,0.0,0.0,0,51.42857142857143,0.130677,0.040006,0.032587,0.20327,39.562419,12.111735,9.865649,61.539803,519838,29510,5077,0.05676768531734887,0.17204337512707557,0.009766504180148431,0.01321406789997967,0.020598853259715437,0.024208961562964537,0.14419197281800808,45
MX,CKA,52290400,Tlaxcala,36,60.28571428571429,16386.1957142857144,0.0,0.0,0.0,0.0,0.0,0,4.0,0.157939,0.024502,0.029136,0.211578,42.929265,6.659953,7.919455,57.508673,39552,2693,456,0.06808758090614887,0.16932788711474192,0.011529126213592233,0.016129032258064516,0.011848341232227487,0.011848341232227487,0.07345971563981042,3
MX,CKA,52020200,Tijuana,35,1887.5714285714282,571038.6685714285716,0.0,0.0,0.0,0.0,0.0,3,120.85714285714285,0.151636,0.029851,0.03516,0.216646,45.873631,9.030615,10.636694,65.540941,1118448,68585,13910,0.06132158133413444,0.2028140263906102,0.012436876815015093,0.010689273866568375,0.013547264058124574,0.01430409445243321,0.10460187708144111,114
MX,CKA,52230200,Solidaridad,37,51.0,16637.6366666666667,0.0,0.0,0.0,0.0,0.0,0,3.6666666666666665,0.117506,0.032122,0.044244,0.193872,38.333791,10.479118,14.433758,63.246667,26843,1805,325,0.067242856610662,0.18005540166204986,0.012107439555936371,0.0220125786163522,0.029411764705882353,0.03594771241830065,0.0915032679738562,2
MX,Normal,52050300,Piedras Negras,34,null,null,0.0,0.0,0.0,0.0,0.0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
MX,Normal,52010100,Aguascalientes,36,1429.7142857142858,321833.7057142857147,0.0,0.0,0.0,0.0,0.0,3,193.2857142857143,0.143499,0.021326,0.034395,0.19922,32.30205,4.800581,7.742506,44.845137,951298,62259,10747,0.06544636906626525,0.17261761351772434,0.011297196041618924,0.01818181818181818,0.01598721023181455,0.016986410871302957,0.13727254549090182,80
MX,Normal,52080200,Chihuahua,35,1528.1904761904761,399330.5047619047626,0.0,0.0,0.0,0.0,0.0,6,183.76190476190473,0.134906,0.019133,0.046212,0.200251,35.252616,4.999692,12.075759,52.328066,1304705,86018,11719,0.06592907975366079,0.1362389267362645,0.008982107066348331,0.026084665378535044,0.017201084416191455,0.016920631952883985,0.11453950444132772,86
MX,Normal,52080800,Jaurez CHIH,37,3560.5333333333324,992808.0031666666662,0.0,0.0,0.0,0.0,0.0,22,519.5333333333333,0.118583,0.020019,0.054906,0.193509,33.05713,5.580739,15.306095,53.943963,1972885,128066,22784,0.0649130587946079,0.17790826605031781,0.011548569734171024,0.013523325467416953,0.015175644028103044,0.014660421545667447,0.07220842509723069,198
MX,Normal,52290100,Apizaco,35,null,null,0.0,0.0,0.0,0.0,0.0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
MX,Normal,52280200,Reynosa,35,0.0,null,0.0,0.0,0.0,0.0,0.0,null,null,null,null,null,null,null,null,null,null,0,0,0,null,null,null,null,null,null,null,0
CR,CKA,506030100,Liberia,36,null,null,0.0,0.0,0.0,0.0,0.0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
MX,CKA,52060100,Colima,34,161.0,49366.98,0.0,0.0,0.0,0.0,0.0,0,17.0,0.017152,0.027268,0.035363,0.079783,5.259379,8.361056,10.843106,24.46354,21669,1429,169,0.0659467441967788,0.11826452064380685,0.007799160090451797,0.018072289156626505,0.0,0.012422360248447204,0.13043478260869565,0
MX,CKA,52240400,San Luis Potosi,34,953.0,260237.92,0.0,0.0,0.0,0.0,0.0,0,37.0,0.159062,0.031615,0.028802,0.219478,43.43531,8.6332,7.8649,59.93341,62473,4440,993,0.07107070254349879,0.22364864864864864,0.01589486658236358,0.008238928939237899,0.01888772298006296,0.01888772298006296,0.19202518363064008,6
MX,Normal,52280300,Tampico,34,1605.0,435273.83,0.0,0.0,0.0,0.0,0.0,0,270.0,0.224704,0.045578,0.036458,0.306739,60.939377,12.360561,9.887315,83.187252,175313,10789,1672,0.06154135745780404,0.15497265733617574,0.009537227701311369,0.02006079027355623,0.013084112149532711,0.0161993769470405,0.15149625935162095,8
MX,CKA,52260400,Nogales(SON),37,0.0,null,0.0,0.0,0.0,0.0,0.0,null,null,null,null,null,null,null,null,null,null,5,0,0,0.0,null,0.0,null,null,null,null,0
MX,Normal,52250300,Mazatlan,34,1254.0,356866.05,0.0,0.0,0.0,0.0,0.0,0,108.0,0.116407,0.023829,0.030108,0.170345,33.127496,6.781228,8.568317,48.477041,166790,9320,1336,0.05587864979914863,0.14334763948497853,0.008010072546315727,0.01854714064914992,0.013556618819776715,0.012759170653907496,0.16108452950558214,1
MX,Normal,52030300,Los Cabos,36,698.7142857142854,223561.4514285714274,0.0,0.0,0.0,0.0,0.0,3,65.14285714285714,0.112186,0.017408,0.052689,0.182284,35.895261,5.56998,16.858465,58.323705,388107,28025,5155,0.072209468007534,0.18394290811775202,0.01328241953894158,0.015211378901619914,0.012471887139644245,0.015538744632999387,0.11226993865030675,42
MX,Normal,52080400,Delicias,37,387.0,94764.6350000000002,0.0,0.0,0.0,0.0,0.0,0,20.666666666666664,0.09183,0.008837,0.042061,0.142728,22.486425,2.164009,10.299388,34.949823,178613,11883,2445,0.06652931197617194,0.20575612219136583,0.013688813244276732,0.008417508417508417,0.009474590869939707,0.01119724375538329,0.050387596899224806,19
MX,CKA,52040100,Campeche,35,28.42857142857143,7290.9685714285713,0.0,0.0,0.0,0.0,0.0,0,17.571428571428573,0.134716,0.04743,0.040383,0.22253,34.550101,12.164221,10.356985,57.071307,36904,1738,213,0.04709516583568177,0.12255466052934408,0.005771732061565142,0.014705882352941176,0.02512562814070352,0.020100502512562814,0.06030150753768844,1
MX,Normal,52060200,Manzanillo,34,669.0,206001.02,0.0,0.0,0.0,0.0,0.0,1,85.0,0.101638,0.020688,0.033398,0.155724,31.296816,6.370284,10.283961,47.951061,59853,3960,691,0.06616209713798807,0.1744949494949495,0.01154495179857317,0.019005847953216373,0.007473841554559043,0.01046337817638266,0.1210762331838565,2
MX,CKA,52220400,Queretaro,37,1177.166666666667,359943.3833333333325,0.0,0.0,0.0,0.0,0.0,0,83.00000000000001,0.233464,0.045382,0.043863,0.322708,71.386377,13.876392,13.411975,98.674744,594337,40370,7691,0.06792442671413693,0.19051275699777062,0.012940469800803248,0.010682334089998665,0.021095851621124168,0.02194534900184058,0.20402095426872432,64
MX,Normal,52230300,Chetumal,37,246.83333333333334,53714.6833333333335,0.0,0.0,0.0,0.0,0.0,3,18.666666666666668,0.114052,0.014945,0.049412,0.178409,24.77291,3.246261,10.732685,38.751856,143266,8910,1565,0.0621920064774615,0.17564534231200898,0.010923736266804407,0.0311284046692607,0.013596193065941536,0.01699524133242692,0.13460231135282122,14
MX,CKA,52040100,Campeche,36,30.142857142857146,7636.9414285714287,0.0,0.0,0.0,0.0,0.0,0,20.285714285714285,0.170771,0.034092,0.04324,0.248103,43.266351,8.637441,10.955166,62.858957,36201,1772,228,0.04894892406287119,0.12866817155756208,0.006298168558879589,0.03636363636363636,0.018957345971563982,0.023696682464454975,0.037914691943127965,1
MX,CKA,52280400,Victoria,35,180.28571428571428,51593.8471428571429,0.0,0.0,0.0,0.0,0.0,null,null,0.196439,0.036954,0.047699,0.281092,56.21668,10.575365,13.650491,80.442536,130849,8764,1421,0.06697796696956033,0.1621405750798722,0.010859846082125198,0.008921933085501859,0.00792393026941363,0.015055467511885896,0.19334389857369255,10
MX,CKA,52300600,Poza Rica de Hidalgo,37,15.0,4085.3816666666668,0.0,0.0,0.0,0.0,0.0,0,5.166666666666667,0.126268,0.029405,0.041051,0.196724,34.390222,8.008667,11.180556,53.579444,10463,674,110,0.06441747108859791,0.1632047477744807,0.010513237121284526,0.125,0.011111111111111112,0.011111111111111112,0.16666666666666666,1
MX,Normal,52151600,Toluca,37,1767.3333333333333,414820.9466666666669,0.0,0.0,0.0,0.0,0.0,12,337.99999999999994,0.164845,0.029228,0.036706,0.230778,38.691747,6.860157,8.615398,54.167302,1269428,71634,11538,0.05643014018912455,0.16106876622832733,0.009089133058353842,0.020656028368794325,0.02150132025650698,0.021784232365145227,0.12938513768389287,83
MX,Normal,52110600,Salamanca,36,145.71428571428572,34173.3471428571424,0.0,0.0,0.0,0.0,0.0,2,15.714285714285715,0.147753,0.026747,0.023539,0.198039,34.651539,6.272725,5.52052,46.444784,104677,6481,1097,0.0619142696103251,0.1692640024687548,0.01047985708417322,0.02973977695167286,0.013725490196078431,0.008823529411764706,0.12745098039215685,4
MX,CKA,52280100,Nuevo Laredo,35,64.28571428571428,23371.8642857142856,0.0,0.0,0.0,0.0,0.0,0,1.2857142857142858,0.152106,0.043246,0.029835,0.225187,55.299956,15.722711,10.846822,81.869489,65282,3329,487,0.05099414846358874,0.14629017723039953,0.007459943016451702,0.038135593220338986,0.013333333333333334,0.017777777777777778,0.19111111111111112,5
